,avg,max,med,min,q25,q75,std,activity
153,-0.002300558126818875,-0.0003061624215654897,-0.0024644915434359213,-0.003197363935720945,-0.0028400288331718966,-0.001939885973977305,0.0007295073947674032,good_posture
154,0.0009087821430231809,0.013725850181163015,-0.001208726632943065,-0.0028122053381174693,-0.0020412443332157495,0.002928844616832433,0.004249986861716826,good_posture
155,0.003400037073330833,0.015384720353764677,0.0021129261561031653,-0.0013784757654226065,0.00040916741516455214,0.005334069788848957,0.004130212193086905,good_posture
156,-0.0022502847000260198,-0.00044898145153035904,-0.0022356975742944167,-0.0033361588687109106,-0.002648393627711296,-0.0018176940184809975,0.0005668277348826085,good_posture
157,-0.00235635411907619,-0.0016137763759309265,-0.0022678246962193407,-0.003666673242395712,-0.0027066909449261667,-0.0019561131310875486,0.0005155653244454232,good_posture
158,-0.0005600946135400297,0.002614297863396284,-0.0004945104356455853,-0.0028347169783337076,-0.0018261750128402547,0.0003031992517332646,0.0014840179528229369,good_posture
159,0.0002711724435137067,0.013046865571591796,-0.000691280713045569,-0.002617079060773731,-0.0012932617317346926,-0.0003316206792213554,0.0035806230320443023,good_posture
160,-0.002154152812670517,-0.00012211177927518724,-0.002214092949987478,-0.003310577055355181,-0.0026690444487450756,-0.0015553766995789523,0.0006998605023929039,good_posture
161,0.00031321750580622234,0.015946980573905034,-0.0020182338841333654,-0.003459310081167202,-0.002632627000992891,0.0012264896740726585,0.004941226413092616,good_posture
162,0.0009769458735242483,0.004193880417913522,0.0018007026192606113,-0.002451192566223567,-0.0007347194018815901,0.0021818658275547373,0.0019486642312199897,good_posture
163,0.03522347733430907,0.497294366853769,-0.003973971607723899,-0.02790457626444457,-0.007539825976133096,-0.0033960285238327937,0.11601101710913637,good_posture
164,-0.0002947343093353954,0.013180955345987677,-0.0020533596930524026,-0.004696077586359813,-0.0035708702287316606,0.0013396532047135574,0.004556012378083846,good_posture
165,0.004949350743506163,0.04929882992396664,-0.000891957463927682,-0.003957676367066878,-0.0025732757112957912,0.007012909412419077,0.013241525479015337,good_posture
166,-0.0034797672528538515,-0.00011701547007146503,-0.0036486394239569533,-0.00507951586030942,-0.004255380177427645,-0.002937042160366288,0.0011627229244258635,good_posture
167,0.0006928057799497618,0.016797028081487635,-0.0037129720572831866,-0.005097267273382684,-0.004540549657224177,0.005855848521132936,0.0072275925254672345,good_posture
168,0.0010501281283225258,0.013735488595434713,0.00011669160576218295,-0.0044349294656272605,-0.0031524742461358337,0.003472465760988867,0.004721330980945052,good_posture
169,-0.003981031899476353,-0.0027221595865609878,-0.0042051316272282875,-0.005162702774220862,-0.0045352922689651035,-0.0032681532857026935,0.0007159259355284653,good_posture
170,-0.0031732705880927327,0.0009890003673335617,-0.003469143610530987,-0.003929111902622509,-0.00373280699973397,-0.0029818637819051708,0.0009605350159744367,good_posture
171,0.002843730374203567,0.012783430969830206,0.003144661525263202,-0.004517070830315363,-0.0021197425176566723,0.006922686401801271,0.005288482882840595,good_posture
172,4.10454738172506e-05,0.007825874017831741,-0.0016730240789548153,-0.004836955560755991,-0.0031245418392541217,0.004672219944599295,0.004208896614547133,good_posture
173,-0.00402508034394562,-0.002651701721812872,-0.0041229574403169374,-0.005250952593972137,-0.004360959692768042,-0.0036664020774208835,0.0006129080157239559,good_posture
174,-0.0037783319464155395,-0.002467283391789407,-0.0038818319051954135,-0.004925335184161836,-0.004242945366470113,-0.003297557014599523,0.0005967290568880393,good_posture
